ts_code,trade_date,Close,open,high,low,pre_close,change,pct_chg,Volume,amount
000001.SH,20140512,2052.87,2022.93,2055.51,2016.64,2011.14,41.736,2.0752,115742000,88097000
000001.SH,20140513,2050.73,2055.08,2061.06,2043.55,2052.87,-2.143,-0.1044,97223400,73741700
000001.SH,20140514,2047.91,2049.27,2056.57,2042.74,2050.73,-2.818,-0.1374,72011100,56455300
000001.SH,20140515,2024.97,2044.38,2047.32,2022.86,2047.91,-22.936,-1.12,75845200,59773400
000001.SH,20140516,2026.5,2023.6,2027.76,2012.69,2024.97,1.53,0.0756,66353700,51625900
000001.SH,20140519,2005.18,2023.01,2023.27,1996.02,2026.5,-21.321,-1.0521,65329400,52975200
000001.SH,20140520,2008.12,2011.85,2018.16,2002.76,2005.18,2.936,0.1464,61345400,49549000
000001.SH,20140521,2024.95,2001.31,2025.19,1991.06,2008.12,16.832,0.8382,61811500,48415100
000001.SH,20140522,2021.29,2023.15,2041.96,2018.88,2024.95,-3.666,-0.181,74728500,59501700
000001.SH,20140523,2034.57,2020.11,2034.57,2017.74,2021.29,13.284,0.6572,63488100,51464900
000001.SH,20140526,2041.48,2042.03,2045.38,2035.09,2034.57,6.907,0.3395,70281200,59840400
000001.SH,20140527,2034.56,2039.79,2044.15,2032.84,2041.48,-6.911,-0.3385,67577900,55920500
000001.SH,20140528,2050.23,2034.56,2052.66,2029.34,2034.56,15.663,0.7698,81338600,68602200
000001.SH,20140529,2040.59,2051.84,2057.08,2039.24,2050.23,-9.633,-0.4699,81242900,69472500
000001.SH,20140530,2039.21,2040.39,2046.96,2031.37,2040.59,-1.383,-0.0678,75148900,62353600
000001.SH,20140603,2038.31,2039.2,2049.58,2037.3,2039.21,-0.907,-0.0445,71584100,59296400
000001.SH,20140604,2024.83,2037.99,2038.48,2012.91,2038.31,-13.471,-0.6609,72412800,57467500
000001.SH,20140605,2040.88,2019.44,2041.7,2016.18,2024.83,16.044,0.7924,67949500,56376100
000001.SH,20140606,2029.96,2040.86,2041.57,2022.16,2040.88,-10.922,-0.5352,66021700,55124200
000001.SH,20140609,2030.5,2024.94,2045.26,2023.2,2029.96,0.546,0.0269,64788300,55139800
000001.SH,20140610,2052.53,2033.21,2052.76,2026.39,2030.5,22.03,1.085,79623700,65406100
000001.SH,20140611,2054.95,2049.13,2056.63,2045.41,2052.53,2.416,0.1177,74444400,63177400
000001.SH,20140612,2051.71,2051.58,2057.1,2045.96,2054.95,-3.235,-0.1574,81711200,69306400
000001.SH,20140613,2070.72,2049.21,2073.6,2048.62,2051.71,19.002,0.9262,97174800,82547000
000001.SH,20140616,2085.98,2070.7,2087.32,2069.44,2070.72,15.268,0.7373,95939800,79953100
000001.SH,20140617,2066.7,2080.48,2080.48,2064.67,2085.98,-19.285,-0.9245,87800500,70923300
000001.SH,20140618,2055.52,2064.38,2066.91,2051.75,2066.7,-11.179,-0.5409,87245400,70472900
000001.SH,20140619,2023.73,2054.62,2059.25,2017.65,2055.52,-31.784,-1.5463,92914300,74628900
000001.SH,20140620,2026.67,2013.41,2027.15,2010.53,2023.73,2.939,0.1452,67167200,53224300
000001.SH,20140623,2024.36,2026.23,2033.32,2022.92,2026.67,-2.309,-0.1139,70485200,57772700
000001.SH,20140624,2033.93,2023.7,2034.71,2021.75,2024.36,9.566,0.4725,71214600,61684900
000001.SH,20140625,2025.5,2030.43,2030.62,2018.36,2033.93,-8.429,-0.4144,67539600,55989100
000001.SH,20140626,2038.68,2025.66,2040.75,2025.31,2025.5,13.175,0.6505,80955800,66534300
000001.SH,20140627,2036.51,2031.91,2043.98,2025.07,2038.68,-2.167,-0.1063,97592000,76710600
000001.SH,20140630,2048.33,2038.61,2052.34,2038.53,2036.41,11.919,0.5853,96666600,80011200
000001.SH,20140701,2050.38,2051.23,2052.64,2041.94,2048.33,2.054,0.1003,98457400,83499800
000001.SH,20140702,2059.42,2049.49,2060.59,2044.04,2050.38,9.037,0.4407,109554000,89305000
000001.SH,20140703,2063.23,2051.63,2066.64,2048.08,2059.42,3.811,0.1851,122927000,96182500
000001.SH,20140704,2059.38,2062.36,2065.08,2054.22,2063.23,-3.854,-0.1868,105009000,83596400
000001.SH,20140707,2059.93,2058.13,2064.04,2050.89,2059.38,0.552,0.0268,97168800,81471300
000001.SH,20140708,2064.02,2058.13,2064.43,2047.2,2059.93,4.094,0.1987,95053400,81584400
000001.SH,20140709,2038.61,2061.64,2062.47,2037.6,2064.02,-25.409,-1.231,113306000,97183500
000001.SH,20140710,2038.34,2036.54,2045.53,2034.96,2038.61,-0.27,-0.0132,97943800,84748600
000001.SH,20140711,2046.96,2033.87,2051.74,2033,2038.34,8.619,0.4228,105088000,86253700
000001.SH,20140714,2066.65,2047.74,2067.34,2044.9,2046.96,19.685,0.9617,115120000,96357000
000001.SH,20140715,2070.36,2065.9,2070.36,2059.68,2066.65,3.711,0.1796,124489000,102894000
000001.SH,20140716,2067.28,2068.34,2075.49,2061.57,2070.36,-3.081,-0.1488,137128000,102030000
000001.SH,20140717,2055.59,2062.89,2062.89,2046.19,2067.28,-11.685,-0.5652,104492000,79106300
000001.SH,20140718,2059.07,2047.5,2067.23,2046,2055.59,3.476,0.1691,106641000,82510300
000001.SH,20140721,2054.48,2057.77,2061.82,2049.18,2059.07,-4.588,-0.2228,93857900,75706200
000001.SH,20140722,2075.48,2050.5,2078.08,2049.81,2054.48,21.002,1.0223,123192000,98702400
000001.SH,20140723,2078.49,2074.2,2088.19,2072.23,2075.48,3.008,0.1449,137292000,106702000
000001.SH,20140724,2105.06,2079.63,2107.95,2079.63,2078.49,26.573,1.2785,165677000,128678000
000001.SH,20140725,2126.61,2108.71,2127.22,2106.71,2105.06,21.552,1.0238,142496000,111412000
000001.SH,20140728,2177.95,2135.25,2181.5,2135.25,2126.61,51.334,2.4139,236186000,180414000
000001.SH,20140729,2183.19,2179.83,2193.52,2172.1,2177.95,5.244,0.2408,200264000,159282000
000001.SH,20140730,2181.24,2178.18,2194.57,2177.24,2183.19,-1.949,-0.0893,184922000,149567000
000001.SH,20140731,2201.56,2179.54,2202.13,2173.9,2181.24,20.319,0.9315,164692000,132438000
000001.SH,20140801,2185.3,2194.17,2218.79,2184.64,2201.56,-16.259,-0.7385,191475000,151884000
000001.SH,20140804,2223.33,2190.04,2224.07,2186.92,2185.3,38.028,1.7402,174097000,140089000
000001.SH,20140805,2219.95,2224.63,2226.84,2206.85,2223.33,-3.386,-0.1523,175387000,141475000
000001.SH,20140806,2217.47,2212,2223.89,2192.99,2219.95,-2.48,-0.1117,177712000,140363000
000001.SH,20140807,2187.67,2216.66,2220.57,2185.76,2217.47,-29.796,-1.3437,175233000,137306000
000001.SH,20140808,2194.43,2188.71,2199.58,2180.6,2187.67,6.756,0.3088,135181000,109729000
000001.SH,20140811,2224.65,2199.43,2225.96,2198.31,2194.43,30.229,1.3775,150583000,126097000
000001.SH,20140812,2221.59,2222.7,2222.98,2210,2224.65,-3.059,-0.1375,154799000,132394000
000001.SH,20140813,2222.88,2223.05,2230.99,2202.44,2221.59,1.282,0.0577,178063000,146491000
000001.SH,20140814,2206.47,2221.54,2230.89,2204.38,2222.88,-16.411,-0.7383,170149000,141707000
000001.SH,20140815,2226.73,2207.23,2230.87,2203.24,2206.47,20.268,0.9186,149979000,129407000
000001.SH,20140818,2239.47,2229.8,2242.03,2228.13,2226.73,12.732,0.5718,163929000,141493000
000001.SH,20140819,2245.33,2242.34,2246.02,2227.93,2239.47,5.864,0.2618,177745000,155445000
000001.SH,20140820,2240.21,2241.66,2248.94,2233.89,2245.33,-5.119,-0.228,167658000,139628000
000001.SH,20140821,2230.46,2239.57,2240.08,2211.63,2240.21,-9.753,-0.4354,165734000,140880000
000001.SH,20140822,2240.81,2228.97,2243.3,2225.27,2230.46,10.354,0.4642,160112000,140353000
000001.SH,20140825,2229.27,2241.1,2241.55,2222.01,2240.81,-11.538,-0.5149,162120000,134450000
000001.SH,20140826,2207.11,2225.29,2232.78,2200.62,2229.27,-22.168,-0.9944,163507000,134123000
000001.SH,20140827,2209.47,2207.03,2216.67,2204.05,2207.11,2.359,0.1069,120886000,104090000
000001.SH,20140828,2195.82,2210.48,2219.47,2194.86,2209.47,-13.647,-0.6177,124229000,109267000
000001.SH,20140829,2217.2,2198.95,2218.7,2193.26,2195.82,21.382,0.9738,105202000,93043900
000001.SH,20140901,2235.51,2220.13,2236.29,2217.69,2217.2,18.311,0.8259,129167000,117216000
000001.SH,20140902,2266.05,2239.68,2267.51,2234.38,2235.51,30.535,1.3659,192125000,170932000
000001.SH,20140903,2288.63,2268.4,2290.55,2268.1,2266.05,22.581,0.9965,212479000,187558000
000001.SH,20140904,2306.86,2290.03,2307.7,2283.28,2288.63,18.235,0.7968,199490000,179386000
000001.SH,20140905,2326.43,2311.3,2327.56,2307.45,2306.86,19.57,0.8483,213182000,185840000
000001.SH,20140909,2326.53,2328.43,2331.92,2315.89,2326.43,0.095,0.0041,196990000,172908000
000001.SH,20140910,2318.3,2318.5,2321.91,2306.42,2326.53,-8.222,-0.3534,189829000,163455000
000001.SH,20140911,2311.68,2315.73,2343.59,2304.6,2318.3,-6.626,-0.2858,222222000,197233000
000001.SH,20140912,2331.95,2308.35,2331.95,2302.77,2311.68,20.271,0.8769,193472000,162103000
000001.SH,20140915,2339.14,2330.19,2340.45,2321.59,2331.95,7.19,0.3083,215112000,185394000
000001.SH,20140916,2296.55,2341.03,2347.94,2293.87,2339.14,-42.585,-1.8205,302694000,237659000
000001.SH,20140917,2307.89,2298.98,2309.05,2282.79,2296.55,11.338,0.4937,210842000,159122000
000001.SH,20140918,2315.93,2303.85,2319.88,2297.93,2307.89,8.035,0.3482,189089000,144519000
000001.SH,20140919,2329.45,2312.98,2331.56,2305.52,2315.93,13.523,0.5839,174648000,144345000
000001.SH,20140922,2289.87,2323.55,2323.55,2284.38,2329.45,-39.585,-1.6993,175842000,147842000
000001.SH,20140923,2309.72,2289.09,2311.52,2289.02,2289.87,19.852,0.867,156855000,135397000
000001.SH,20140924,2343.57,2302.23,2345.75,2297.88,2309.72,33.857,1.4658,222526000,185691000
000001.SH,20140925,2345.1,2352.86,2365.15,2336.8,2343.57,1.528,0.0652,225688000,189260000
000001.SH,20140926,2347.72,2339.29,2350.11,2329.96,2345.1,2.615,0.1115,174748000,148221000
000001.SH,20140929,2357.71,2353.71,2363.06,2346.58,2347.72,9.993,0.4256,200111000,171131000
000001.SH,20140930,2363.87,2361.32,2365.49,2354.27,2357.71,6.159,0.2612,193919000,166933000
000001.SH,20141008,2382.79,2368.58,2382.79,2354.29,2363.87,18.924,0.8006,204397000,180338000
000001.SH,20141009,2389.37,2383.86,2391.35,2367.11,2382.79,6.577,0.276,235920000,200272000
000001.SH,20141010,2374.54,2380.75,2386.28,2365.07,2389.37,-14.831,-0.6207,224671000,192248000
000001.SH,20141013,2366.01,2366.43,2366.86,2341.12,2374.54,-8.531,-0.3593,200899000,175425000
000001.SH,20141014,2359.48,2362.8,2380.51,2349.19,2366.01,-6.534,-0.2762,196831000,170160000
000001.SH,20141015,2373.67,2358.23,2374.81,2344.37,2359.48,14.195,0.6016,202805000,171767000
000001.SH,20141016,2356.5,2361.13,2389.68,2353.41,2373.67,-17.171,-0.7234,248201000,203806000
000001.SH,20141017,2341.18,2352.78,2360.6,2312.83,2356.5,-15.315,-0.6499,212301000,179433000
000001.SH,20141020,2356.73,2346.05,2357.51,2340.46,2341.18,15.544,0.6639,160022000,141820000
000001.SH,20141021,2339.66,2355.03,2361.65,2337.55,2356.73,-17.071,-0.7244,168828000,146786000
000001.SH,20141022,2326.55,2339.22,2352.12,2324.59,2339.66,-13.104,-0.5601,152698000,138525000
000001.SH,20141023,2302.42,2322.32,2329.93,2297.33,2326.55,-24.135,-1.0374,162636000,140596000
000001.SH,20141024,2302.28,2303.08,2314.88,2296.66,2302.42,-0.138,-0.006,132225000,114331000
000001.SH,20141027,2290.44,2293.57,2293.64,2279.84,2302.28,-11.843,-0.5144,130262000,113380000
000001.SH,20141028,2337.87,2294.01,2338.28,2294.01,2290.44,47.434,2.071,178590000,158148000
000001.SH,20141029,2373.03,2343.72,2381.64,2339.71,2337.87,35.159,1.5039,265589000,225067000
000001.SH,20141030,2391.08,2371.89,2397.26,2365.92,2373.03,18.046,0.7605,294646000,226611000
000001.SH,20141031,2420.18,2393.18,2423.6,2384.48,2391.08,29.102,1.2171,325764000,249915000
000001.SH,20141103,2430.03,2425.23,2436.78,2418.17,2420.18,9.854,0.4072,298821000,227197000
000001.SH,20141104,2430.68,2428.27,2435.22,2417.22,2430.03,0.645,0.0265,309013000,226504000
000001.SH,20141105,2419.25,2432.17,2434.36,2415.5,2430.68,-11.423,-0.47,263607000,201859000
000001.SH,20141106,2425.86,2419.62,2426.89,2401.75,2419.25,6.61,0.2732,222005000,179644000
000001.SH,20141107,2418.17,2427.9,2454.42,2407.44,2425.86,-7.693,-0.3171,291172000,244158000
000001.SH,20141110,2473.67,2436.63,2474.16,2428.19,2418.17,55.502,2.2952,300628000,245234000
000001.SH,20141111,2469.67,2483.65,2508.62,2445.96,2473.67,-4,-0.1617,411904000,331257000
000001.SH,20141112,2494.48,2454.6,2494.92,2444.81,2469.67,24.803,1.0043,252934000,215739000
000001.SH,20141113,2485.61,2495,2507.74,2471.41,2494.48,-8.87,-0.3556,295037000,258312000
000001.SH,20141114,2478.82,2477.97,2481.02,2457.04,2485.61,-6.782,-0.2729,220608000,191925000
000001.SH,20141117,2474.01,2506.86,2508.77,2472.45,2478.82,-4.815,-0.1942,215688000,199265000
000001.SH,20141118,2456.37,2474.18,2477.05,2449.81,2474.01,-17.643,-0.7131,201063000,174659000
000001.SH,20141119,2450.99,2452.15,2461.49,2442.71,2456.37,-5.38,-0.219,186236000,167069000
000001.SH,20141120,2452.66,2443.28,2458.32,2437.48,2450.99,1.674,0.0683,165495000,150800000
000001.SH,20141121,2486.79,2452.64,2488.2,2446.65,2452.66,34.131,1.3916,212240000,197810000
000001.SH,20141124,2532.88,2505.53,2546.75,2495.52,2486.79,46.088,1.8533,363486000,330291000
000001.SH,20141125,2567.6,2532,2568.38,2527.08,2532.88,34.718,1.3707,314316000,282169000
000001.SH,20141126,2604.34,2572.65,2605.07,2570.4,2567.6,36.748,1.4312,337127000,316521000
000001.SH,20141127,2630.49,2615.37,2631.4,2599.11,2604.34,26.141,1.0037,364076000,338961000
000001.SH,20141128,2682.83,2629.63,2683.18,2622.06,2630.49,52.349,1.9901,465880000,401951000
000001.SH,20141201,2680.16,2691.73,2720.74,2668.84,2682.83,-2.68,-0.0999,446792000,401120000
000001.SH,20141202,2763.54,2667.82,2777.37,2665.69,2680.16,83.39,3.1114,437733000,397239000
000001.SH,20141203,2779.52,2768.68,2824.18,2733.87,2763.54,15.98,0.5782,562120000,529777000
000001.SH,20141204,2899.46,2783.47,2900.51,2772.43,2779.52,119.931,4.3148,532688000,509219000
000001.SH,20141205,2937.65,2926.57,2978.03,2813.05,2899.46,38.191,1.3172,640500000,639191000
000001.SH,20141208,3020.26,2907.81,3041.66,2879.85,2937.65,82.611,2.8121,587571000,593478000
000001.SH,20141209,2856.27,2992.49,3091.32,2834.59,3020.26,-163.989,-5.4296,771998000,793361000
000001.SH,20141210,2940.01,2855.94,2946.71,2807.68,2856.27,83.737,2.9317,512887000,534990000
000001.SH,20141211,2925.74,2912.35,2965.68,2892.61,2940.01,-14.263,-0.4851,482633000,479801000
000001.SH,20141212,2938.17,2929.36,2962.51,2914.96,2925.74,12.43,0.4248,409481000,420410000
000001.SH,20141215,2953.42,2921.45,2960.23,2890.9,2938.17,15.248,0.519,400372000,411487000
000001.SH,20141216,3021.52,2953.81,3021.9,2943.91,2953.42,68.097,2.3057,453843000,492716000
000001.SH,20141217,3061.02,3031.95,3076.6,2993.33,3021.52,39.502,1.3074,542503000,580339000
